Annual Income,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership,Years in current job,Purpose,Tax Liens,Bankruptcies,Number of Credit Problems,Credit Default
3.98219871168436,0.18456660570479316,-0.34331815792451775,2.1878504775861676,-0.3511385596379279,2.839365186771869,2.3067251635801114,-0.28220418726879226,1,6,3,0,0,0,1
-0.20776127709273837,-1.0546899231993696,0.5655821553718722,-1.004573699786686,-0.36725333500136953,-0.7373669810198,-1.4554628321286094,-0.23144770500496747,2,6,2,0,0,0,0
-0.20776127709273837,0.3911093605221536,-0.7551636123869445,-0.8766592453085625,-0.3696970141597156,-0.48271871437331365,-0.7520529383441833,-0.23144770500496747,1,9,0,0,0,0,1
-0.4674531632301635,-0.8481471683820091,-0.5421401014581031,-0.5893321636116415,2.76051988315993,-0.295319109693329,-1.0803347291393552,-0.22936182217220755,2,7,0,0,0,0,0
-0.20776127709273837,-0.8481471683820091,-1.465241982149749,-0.9390931234195412,-0.36370910434390374,-0.8266134275228996,-1.0735402258440303,-0.23144770500496747,2,0,0,0,0,0,1
0.9850378752595972,0.597652115339514,-0.10189151220516404,2.3993382088449784,-0.35622507849516205,1.5199763272833136,0.18487330553746184,-0.22379946795151442,1,4,0,0,0,0,0
2.4501697143117185,-1.0546899231993696,0.02592259435214058,-0.24660204593335663,-0.3567288375094742,0.27393334177955586,1.6498039765531716,-0.23283829356014074,1,7,0,0,0,0,0
-0.20776127709273837,2.2499941538783976,1.2330558229489084,0.33367679116417714,-0.35146521048988955,0.8244159444902349,1.6095733649361161,-0.23144770500496747,1,0,0,0,0,0,1
-0.6240369516689046,-0.6416044135646487,-0.7835667471774566,-0.5918163944974387,-0.3601924391591773,-0.591810988230083,-0.5146923298035566,4.245552148375412,1,7,0,0,0,0,1
3.49923605836947,0.3911093605221536,0.721799396719689,0.30963131108089487,-0.35681360133814777,-0.6916976674709935,1.285672240739246,-0.22310417367392776,3,6,2,0,0,0,0
-0.20776127709273837,-0.22851890392992774,-0.016682107833627797,-1.288994700070033,-0.36519350505091935,-0.9118548426022163,0.7684853780622118,-0.23144770500496747,2,2,6,0,0,0,0
-0.20776127709273837,1.8369086442436768,1.644901277411335,0.4666534519756233,-0.3589699104431858,-0.8737771557820727,1.7223978801821693,-0.23144770500496747,2,7,0,0,0,0,0
-0.5936209636174291,0.18456660570479316,-0.6131479384343835,-0.5362258693926185,-0.366053547800388,-0.633415493766692,-1.0523521037257144,-0.23005711644979418,2,2,0,0,0,0,0
-0.023043450347745974,-1.4677754328340904,-0.9397839885252738,-0.6441258599417722,2.76051988315993,-0.38880969397387,-0.6054347093398037,-0.23979123633600716,1,4,0,0,0,0,0
-1.1484350082523396,0.8041948701568745,-0.24390718615772497,-0.27364735199194123,-0.36447128966514764,-0.764206669217986,-1.04823964120486,-0.23979123633600716,1,6,0,0,0,0,1
-0.7940422076881093,0.18456660570479316,0.02592259435214058,0.30935007739571024,2.76051988315993,-0.041447938696233325,-0.4263637869643328,-0.22240887939634113,3,2,0,0,0,0,0
-0.20776127709273837,-1.0546899231993696,-1.1102027972683468,-1.159439715761666,-0.36906507569716535,-0.8432910956905919,-0.8160643114948759,-0.23144770500496747,2,6,0,0,0,1,0
1.6250947531404494,1.4238231346089558,0.5371790205813601,3.390733821401516,-0.3580767891264299,0.5981017807523012,3.184288904986813,-0.23770535350324723,1,7,0,0,0,0,0
-1.5400896461037181,1.2172803797915954,-0.08768994480990826,-0.31198887773877343,2.76051988315993,-0.3561119001110465,-1.0823909603997826,-0.23283829356014074,2,6,0,0,0,0,0
-1.3467244308505077,-1.26123267801673,-0.11609307960042034,-0.9893870807867183,-0.36610178737768195,-0.8109519613582565,-0.659880137061552,-0.23979123633600716,2,2,0,0,0,0,1
-0.9645278741799928,-0.0219761491125673,1.5880950078303107,0.03917825049504913,2.76051988315993,0.2500824830021033,-0.6238513893245002,-0.22379946795151442,1,4,0,0,0,0,0
-0.8577866722816754,1.2172803797915954,1.4744824686682618,0.13732880662447045,-0.36922288802859826,-0.3061386721963839,-0.255517789630571,-0.24326770772394035,1,6,0,0,1,1,1
-0.8754717828071631,0.18456660570479316,-1.8060795996358954,-0.12374979778855567,2.76051988315993,-0.3872555026750886,-1.123604986967477,-0.22379946795151442,3,0,0,0,0,0,0
-0.20776127709273837,0.597652115339514,-1.0675980950825785,-0.0535351210541368,-0.3677584722893187,-0.13194969355604091,0.1740557410804314,-0.23144770500496747,2,2,0,0,0,0,0
1.5042414936071928,-0.6416044135646487,-0.41432599490079824,-1.288994700070033,-0.3480994662684112,-0.9118548426022163,1.6675948470238249,-0.2356194706704873,1,6,2,0,0,0,0
-0.20776127709273837,0.3911093605221536,-1.2806216060114197,2.205802561157117,-0.3557764504263286,1.2007693451489856,0.4728350833564293,-0.23144770500496747,1,4,2,0,0,0,0
-0.37104078649444006,1.2172803797915954,-0.2155040513672129,-0.386375187470097,-0.36278910669122694,-0.15442569079995613,-0.5492012544350753,-0.24118182489118042,1,6,0,0,0,0,1
-0.20776127709273837,-0.22851890392992774,-0.6131479384343835,-0.5166332559914255,-0.3629000577190029,-0.8370145539070518,-0.4413832153013668,-0.23144770500496747,1,2,0,0,1,1,0
-0.8727994995528874,-0.6416044135646487,-0.04508524262413988,-1.1479560069499621,-0.36835939959503716,-0.766537956166158,-0.9019790176370763,-0.2307524107273808,1,4,0,0,0,0,0
2.0531705099517885,1.2172803797915954,-0.34331815792451775,-0.4460436010100938,-0.35468210115857524,0.03410966905990723,0.35464648656143555,-0.22449476222910106,1,6,0,0,0,0,0
-0.3708606325671855,0.18456660570479316,0.8638150706722498,-0.09093920118368704,-0.36489579794533405,-0.2899989933244235,-0.3189927546263695,-0.22658064506186099,2,7,0,0,1,1,1
-0.20776127709273837,-1.674318187651451,-1.1244043646636028,-1.1451905423789803,-0.37055430036191034,-0.8565017217302336,-1.4941736206401315,-0.23144770500496747,2,0,0,0,0,0,0
0.5538576467568888,-1.26123267801673,-1.1386059320588588,0.3930639710189894,-0.3478920360860474,-0.4420706342513393,-0.4545252150962716,-0.27177477310499265,2,7,6,0,0,0,0
-0.20776127709273837,-0.4350616587472882,0.04012416174739688,-0.891658375185074,-0.36070860263622223,-0.6827909557972079,0.37789083994017864,-0.23144770500496747,2,6,0,0,0,0,1
-0.20776127709273837,0.18456660570479316,1.304063659925189,-0.6726710789880079,-0.36848620076963834,-0.1651854767145964,-0.5508104788997574,-0.23144770500496747,1,6,0,0,0,0,1
-1.0820482860590401,-0.6416044135646487,-1.436838847359237,-0.9992302597681789,-0.3674917763405652,-0.7193144513185702,0.20820706027535396,-0.2954147785429384,2,2,0,0,0,0,1
-0.10111015215804836,0.8041948701568745,-0.996590258106298,0.7776510355089138,-0.35812778525099775,0.23197017671245881,0.8471585741133423,-0.2356194706704873,1,7,0,0,1,1,0
-0.20776127709273837,-0.4350616587472882,-0.6131479384343835,-0.6667182993182674,-0.3620496628849931,-0.7475887776387082,-1.2554719917122696,-0.23144770500496747,1,2,0,0,0,0,0
0.46451312811213485,0.3911093605221536,-0.45693069708656664,1.1251621258353368,-0.3658371588393839,0.9692546182189758,0.9443378515083183,-0.22936182217220755,2,7,0,0,0,0,1
0.17173297066895846,0.18456660570479316,-0.11609307960042034,0.20252814930643082,-0.3554435973430006,-0.36400240978178267,-0.7871876724897451,3.758846154064764,1,2,0,0,0,0,1
-1.6940612025972686,-1.4677754328340904,-1.5504513865212857,-0.9049232306696137,-0.3700264215589512,-0.6757373183642771,-1.4421420296154066,-0.25022065049980674,2,6,0,0,0,0,1
-1.2923179448196354,-0.0219761491125673,1.133644851182116,0.17248301727254398,2.76051988315993,-0.762772031096034,-0.9128859834532558,-0.21893240800840794,3,6,0,0,1,1,0
1.036021436672633,0.8041948701568745,-0.7125589102011761,1.3571799161126221,-0.3654016243701017,-0.7059842721020992,0.21518036628897688,-0.21754181945323464,1,4,0,0,0,0,0
0.608426090333973,-0.4350616587472882,-0.826171449363225,0.1936692882231163,-0.3512102298670503,-0.06093510651941514,-0.26472612962291925,-0.23631476494807396,1,9,0,0,0,1,0
2.4199639058420397,-0.0219761491125673,-0.22970561876246917,-0.18496499659706772,-0.3595977140848252,0.22999754929477476,0.7208344536357885,-0.22449476222910106,1,2,0,0,0,0,0
0.49495914181815276,2.8696224183304793,0.45196961620982334,-0.31597302161222174,-0.362008314675884,-0.148687138312148,-0.2624016942850449,-0.28150889299120563,2,0,0,0,1,2,1
-0.7166360702777402,0.8041948701568745,-0.669954208015408,-0.5277888588370808,-0.36740081028052524,-0.31677890493419486,-0.18909257978285512,-0.23422888211531404,2,2,0,0,0,0,0
-0.5735338007285474,-1.4677754328340904,-0.11609307960042034,-0.7917266723828169,-0.3650894453913282,-0.309366607970776,-0.2871658707693212,-0.23840064778083386,2,2,0,0,0,0,1
-0.8826779398973449,-0.4350616587472882,-0.28651188834349334,-0.8001168106574905,2.76051988315993,-0.7148312071874701,-0.06294726202359927,-0.2307524107273808,1,6,2,0,0,0,0
-0.8560752099727572,1.010737624974235,0.054325729142652664,-0.7849770639383868,-0.3680430857953528,-0.5152371784708931,-0.2761695035939928,-0.2251900565066877,2,2,0,0,1,1,0
-1.2008297754288695,1.010737624974235,0.3667602118382866,0.1048931882665146,-0.3652052203768336,-0.26303975194940815,-1.0974103887368165,-0.22379946795151442,3,6,0,0,1,1,0
-0.20776127709273837,-0.22851890392992774,-0.40012442750554217,-0.8432393090524607,-0.36134812160377583,-0.5866702016264216,0.02994075013222414,-0.23144770500496747,1,4,0,0,0,0,0
0.21283809173753693,-0.8481471683820091,1.2756605251346769,-0.13593659081322115,-0.3613729305292413,0.018986192190996183,-0.0279913305963356,-0.22379946795151442,2,2,0,0,0,0,0
1.0041642172031213,3.9023361924172812,-0.40012442750554217,1.355305024878058,2.76051988315993,-0.01144009131206991,1.1334217261084785,-0.2203229965635812,1,6,0,0,0,0,0
1.8019458583953267,0.3911093605221536,-0.27231032094823754,0.06734849129437206,-0.36705279618719056,-0.5313170807544388,-0.9259385818890116,-0.2370100592256606,1,6,0,0,0,0,0
2.9104930241016205,-0.4350616587472882,0.12533356611893312,0.5574450600093812,-0.35016687672386476,1.023770866853153,0.605417298974414,-0.23840064778083386,1,7,0,1,0,1,0
-0.1683676183330781,-0.22851890392992774,-0.10189151220516404,-0.5487876406641967,-0.3641012231936214,-0.2680609853762403,-0.45577683412435777,-0.21962770228599457,1,6,0,0,1,1,0
0.24619659393416998,0.18456660570479316,-0.7693651797822005,-0.8918458643085303,-0.3644409676451343,-0.6611518307910981,0.8088053910384162,-0.23144770500496747,2,7,0,0,0,0,0
-0.006048929876733993,-0.8481471683820091,-0.6983573428059201,-0.9100791815646645,-0.3670472830926427,-0.6644395431539049,-1.1106417898908703,-0.243963002001527,1,6,0,0,1,1,0
1.2113112078913044,-0.0219761491125673,-0.08768994480990826,2.2350039921354505,-0.3546986404422188,2.3509306828356156,0.33470998347120584,-0.23353358783772737,2,6,0,0,0,0,1
-0.39521143840109135,-1.26123267801673,-1.2096137690351394,-0.8270683721543468,2.76051988315993,-0.444103038257438,-1.2442074204594942,-0.22449476222910106,3,6,0,0,0,0,0
-0.20776127709273837,-1.0546899231993696,0.8070088010912256,-0.060847196868936096,-0.365966716561259,-0.07235243490661676,-0.9280842145085879,-0.23144770500496747,3,6,0,0,0,0,0
2.121629002308515,0.18456660570479316,-0.8119698819679689,-0.5939256471363231,-0.35430238677159026,-0.29759062005308634,0.3265744597886458,-0.28707124721189875,2,7,2,0,0,0,0
-0.6854394152081617,1.010737624974235,-0.5279385340628471,-0.09220475276701769,-0.36085538877855944,0.11534605271544125,0.22501451579536821,4.092587407306352,2,7,0,0,0,0,1
-0.2972977789382467,-0.22851890392992774,-0.45693069708656664,-0.9185630644010663,-0.36869432008882064,-0.509319296217841,0.06096302175693129,-0.26621241888429953,1,6,5,0,0,0,0
2.5082393301967665,-0.22851890392992774,1.1762495533678843,2.0328438447685953,-0.3579582575936506,-0.04342056611391737,-0.7406989657322588,-0.2203229965635812,1,6,0,0,0,0,0
0.43830073169659867,-0.0219761491125673,-0.5421401014581031,0.6926715903023041,-0.3541528440819791,-0.4518739947513449,0.059890205447143144,-0.22449476222910106,1,6,0,0,1,1,1
-1.2637335216952479,-0.8481471683820091,-1.86288586921692,-0.4055459503435131,2.76051988315993,-0.4206706155988881,-0.6701612933636883,-0.23005711644979418,3,6,0,0,0,0,0
-0.5374129383140114,-0.4350616587472882,1.0484354468105792,0.5384617862594215,2.76051988315993,-0.16608212554081642,-0.7265735509867149,-0.22658064506186099,2,6,0,0,0,0,0
2.8653644653243573,2.0434513990610372,-0.13029464699567664,4.198296348409062,-0.35975001332171025,-0.6529026615898739,0.8147952821014,4.3985168894444735,2,6,3,0,0,0,1
-0.8006478516874426,-0.6416044135646487,-0.6841557754106641,-0.2731786291833002,-0.37055016554099945,0.2825411705112681,0.29430056913585245,-0.2571735932756732,1,6,0,0,0,0,1
-0.7375339258392674,0.18456660570479316,-0.059286810019396174,0.026710223785199053,-0.3662196297736428,-0.3564705596415345,-0.018961793322285394,-0.2321429992825541,2,2,0,0,0,0,1
-0.09981904901272412,-1.26123267801673,-1.0107918255015542,-1.0808817730334377,-0.36648288003830387,-0.7120217075319807,-0.6290366681551429,-0.21962770228599457,2,0,0,0,0,0,0
-0.20776127709273837,-0.22851890392992774,0.02592259435214058,-0.40704586333116427,-0.362851818141709,-0.1728966566200886,-0.5420491457031543,-0.23144770500496747,2,6,0,0,0,0,0
-1.4173147446797465,-0.4350616587472882,-1.0391949602920663,-0.19808923523901517,-0.3676916260179257,-0.34284149748299014,-1.1490843743249455,-0.22658064506186099,2,4,0,0,0,0,1
1.4732550181194113,-0.22851890392992774,-0.04508524262413988,1.634476329704626,-0.352691874026792,0.7808388115359418,2.670052287161696,-0.26829830171705943,1,6,0,0,0,0,0
-0.20776127709273837,0.18456660570479316,1.801118518759152,-0.3537989522695489,-0.36221092090051843,-0.26309952853782287,0.7195828346077023,-0.23144770500496747,1,9,0,0,0,0,0
-0.392989539964952,0.18456660570479316,-1.152807499454115,-0.15810717966193955,-0.3677612288365926,-0.024889823705370243,1.0970353729348308,-0.23492417639290067,2,7,0,0,0,0,1
-0.12101716111967546,-1.4677754328340904,2.4401890515456763,0.364190646006705,-0.3673153573150332,-0.8443670742820559,-1.5374438784682534,-0.21823711373082127,1,6,0,0,0,0,0
-1.2012501345924635,-1.0546899231993696,1.801118518759152,-1.1558774224159947,-0.3692201314813243,-0.775384891251529,-1.2493032979309877,-0.23353358783772737,2,4,0,0,0,0,1
-0.6233163359598864,-0.4350616587472882,-0.6131479384343835,-0.6041438043646965,-0.36507841920223244,-0.5502662592818887,-1.2676305765565352,-0.22240887939634113,3,6,0,0,1,1,0
-0.20776127709273837,0.8041948701568745,2.085149866664274,0.9002689222493944,-0.3644616417496888,-0.43441923093426177,-0.6206329403951358,-0.23144770500496747,2,6,2,0,0,0,0
0.4993128617268042,0.3911093605221536,1.133644851182116,-0.298864639096826,-0.3581305417982717,-0.16560391283349907,0.13713297975188946,-0.2286665278946209,2,2,0,0,0,0,1
-0.20776127709273837,-0.8481471683820091,0.3099539422572624,-0.6989195562719028,-0.367478682741014,-0.40542758555314773,-0.6457547223160082,-0.23144770500496747,3,4,0,0,0,0,0
-0.6740897177911254,0.3911093605221536,-1.3232263081971882,-0.6091122661362909,-0.359250389128309,-0.43412034799218846,0.3119126368882078,-0.2251900565066877,2,2,0,0,0,0,0
-0.20776127709273837,-1.0546899231993696,0.5371790205813601,-1.0081359931323577,-0.36366017562979136,-0.563357332144701,-0.9937942134831116,-0.23144770500496747,1,6,0,0,0,0,0
-0.23823731645329874,-0.22851890392992774,-1.1670090668493713,-0.1016260812207014,-0.3647483226661784,-0.3606549208305613,0.3913904451716794,-0.22379946795151442,1,6,0,0,0,0,0
-0.5862646782545352,-0.4350616587472882,2.1135530014547865,-0.32797232551343086,-0.35709063433917854,-0.4865444160318524,-0.5131725066980234,-0.23840064778083386,1,6,0,0,1,1,1
-0.832685225084209,-0.6416044135646487,-0.6131479384343835,-0.24350847539632617,-0.36518110058818665,-0.1785156559310674,-0.5205928195073914,-0.22101829084116786,1,7,2,0,0,0,1
-0.39283941169223985,-0.22851890392992774,0.6507915597434084,0.02628837325742217,-0.35847097538660305,0.5609207427583777,-0.46909763663756054,-0.28707124721189875,3,6,0,0,0,0,0
-0.67228817851858,1.8369086442436768,-1.0533965276873225,-0.31325442932210407,2.76051988315993,-0.1116854300834684,0.4577262536602463,-0.2321429992825541,2,2,0,0,0,0,0
-1.2200161686814786,-0.4350616587472882,-0.1871009165767008,-0.47955728182792395,-0.3650384492667604,-0.11186475984871241,-0.3501938289693746,3.8561873529268937,2,6,0,0,0,0,1
-0.33071633244396464,-0.8481471683820091,-1.3232263081971882,-0.6756240326824461,-0.3649805617740077,-0.2954386628701583,-0.3610113934264051,-0.23353358783772737,2,6,0,0,1,1,0
1.226233958198889,0.8041948701568745,-0.42852756229605427,-0.009850155288797421,-0.34973409880185646,-0.044018331998064056,0.35911655451888613,-0.2696888902722327,2,4,0,0,0,0,1
-0.8402817156834422,-0.4350616587472882,0.7360009641149452,-0.762103390876707,2.76051988315993,-0.537593622537979,-0.19544007628243498,-0.23770535350324723,3,6,0,0,0,0,0
-1.2642739834770114,-0.22851890392992774,-1.1954122016398834,-0.8528012543487367,-0.3698286392920461,-0.6949256032453855,-1.192175829434769,-0.22727593933944762,2,0,0,0,0,0,1
-0.20776127709273837,-0.8481471683820091,-1.0533965276873225,-0.7052941864694201,-0.34750611946769605,-0.5039394032605209,0.6434128766127442,-0.23144770500496747,3,0,3,0,0,0,1
0.7366356352301234,1.2172803797915954,-0.5989463710391275,1.5739642151090756,-0.3596549124407594,0.19078410729475245,-0.06786433677679493,-0.2217135851187545,1,6,0,0,0,0,0
3.3322934191135927,-1.0546899231993696,-0.9539855559205298,-1.1045522748698073,-0.36388069941170637,-0.8946989617272065,1.4268369868355357,3.842281467375161,2,6,0,0,0,0,1
-0.3239905858264617,-0.4350616587472882,2.9798486125654073,0.01438281391794127,-0.3677095435752063,-0.18712348466277962,-0.038004282821024936,-0.22310417367392776,1,6,0,0,0,0,0
1.574501525236465,-0.6416044135646487,1.7159091143876153,0.5661633042501034,-0.35803957573823175,0.05108622016967298,-0.8061407606293356,-0.2217135851187545,1,6,0,0,0,0,1
-0.319126429790589,-0.22851890392992774,1.4460793338777498,4.069538192875384,-0.3508077739650553,2.2248618578690804,0.3599211667512272,-0.22449476222910106,1,0,0,0,0,0,0
-0.20776127709273837,-0.4350616587472882,0.22474453788572568,-0.25607024666790446,-0.3665235391105945,-0.37703370605618036,-0.539545907646982,-0.23144770500496747,1,4,0,0,0,0,0
-0.20776127709273837,-0.0219761491125673,-0.2013024839719571,0.08384753415853458,-0.34998701201424026,0.4520077986668523,0.8917698523286993,-0.23144770500496747,1,2,0,0,0,0,1
0.21421927184648842,-0.4350616587472882,-0.8971792863395054,0.012273561279056856,2.76051988315993,-0.8438290849863239,0.1441062857655124,-0.22449476222910106,2,2,2,0,0,0,0
-0.2615972756873046,0.3911093605221536,-0.3717212927150301,-0.4722920782939887,-0.36458568637701605,-0.16195754094020431,-0.13303792759642463,4.363752175565142,1,7,0,0,0,0,1
0.0009770732861932214,-0.4350616587472882,0.6223884249528964,-0.2118228135321959,-0.3577694341053858,-0.2235872035957272,1.0342756188122244,-0.22310417367392776,1,6,0,0,0,0,0
-0.5454598137313811,-0.6416044135646487,-1.1812106342446274,-0.6939510945003083,-0.3649247416917104,-0.4019007668366823,0.32845188833077504,-0.24257241344635372,1,4,0,0,1,1,0
-0.2931542386113922,-0.4350616587472882,-1.4084357125687248,0.21391811355640664,-0.3540012339819125,0.8763617998225816,0.5962089589820658,3.96048149456489,1,7,0,0,0,0,1
-0.20776127709273837,-0.0219761491125673,-0.9113808537347615,-0.9011734482004858,-0.3674125256064395,-0.6803998922606213,-0.3999903860153743,-0.23144770500496747,2,6,5,0,0,0,1
-0.20776127709273837,-0.0219761491125673,1.0484354468105792,-0.4848069772847029,-0.36432519265962887,-0.0872965820102838,-0.2597196535105746,-0.23144770500496747,3,6,0,0,0,0,0
-0.6159600505969925,-0.4350616587472882,-0.38592286011028615,0.05253685054131708,-0.3588024501962941,0.29939816844420447,-0.1830132873607223,-0.2571735932756732,2,0,0,0,0,0,0
-0.4904828402642027,-1.26123267801673,-1.2806216060114197,-1.101036853805,-0.365121834821797,-0.7774172952576276,-0.30826459152848806,-0.24674417911187357,2,0,0,0,0,0,0
-0.5479219174038598,-0.22851890392992774,0.19634140309521358,-0.17512181761560713,-0.36177400815759925,0.1137320848282452,0.005712981802841904,-0.22310417367392776,1,7,0,0,0,0,0
0.1424879831446375,-0.4350616587472882,-0.6131479384343835,-0.04678551260970668,-0.3651976398718303,-0.5427344091416405,0.07794927999524355,-0.24465829627911365,1,7,0,0,0,0,0
-0.6115763050337987,-0.6416044135646487,-0.826171449363225,-0.7731652491606341,2.76051988315993,-0.5039991798489355,-0.28814928571996035,-0.24187711916876709,2,4,0,0,0,0,0
-0.5219497262246631,2.8696224183304793,2.0141420296879935,0.3951263513770097,2.76051988315993,-0.3362660727573767,0.37324196926443,-0.22727593933944762,2,4,0,0,0,0,0
0.3572314644320539,-1.0546899231993696,-1.621459223497566,-0.6001596604912482,2.76051988315993,-0.5701120866355585,-0.8155279033399818,-0.23283829356014074,2,6,0,0,0,0,0
-0.8476079753917937,0.18456660570479316,-0.10189151220516404,2.3343263552864744,-0.3646511543747721,0.7008577362371158,-0.0789501053112724,-0.21823711373082127,2,6,0,0,0,0,0
0.9024673252679312,-0.8481471683820091,-1.4794435495450051,-0.38389095658429984,-0.35495499933869507,-0.1869441548975356,0.5540115174637321,-0.2731653616601659,1,4,0,0,0,0,0
-0.13410834650017234,0.18456660570479316,-0.22970561876246917,1.439347024467386,-0.35573372394358255,1.659494884643149,-0.09969122063384318,-0.24257241344635372,3,2,0,0,0,0,1
-0.20776127709273837,-1.4677754328340904,1.2188542555536521,-0.619189806522072,-0.3666427597801923,-0.7188362386112529,-0.5052157857337614,-0.23144770500496747,1,4,0,0,0,0,0
2.8821463361224753,1.010737624974235,0.9206213402532745,1.3387122374521674,-0.3570892560655416,1.3669482609417631,2.0702874206488886,-0.23005711644979418,2,2,9,0,0,0,1
0.9021970943770494,-0.22851890392992774,0.054325729142652664,0.5665382824970162,-0.3694971644823551,0.6665459744870963,0.7628530924358241,-0.21893240800840794,1,6,2,0,0,0,0
-0.701112806879307,0.8041948701568745,-0.9113808537347615,-0.7770556484723542,-0.36657177868788837,-0.5808120959617841,-0.4211785081336901,-0.23979123633600716,2,7,0,0,0,0,0
-0.20776127709273837,-0.0219761491125673,-0.32911659052926173,0.3293645413246801,-0.34726698899168196,-0.09662172980297203,-0.6756147762717781,-0.23144770500496747,1,2,0,0,0,0,1
-0.02412437391127324,2.0434513990610372,-0.32911659052926173,1.0611814624558429,2.76051988315993,0.5597849875784989,0.8392018531490802,-0.22101829084116786,1,6,0,0,0,0,0
-0.6293815181774561,-1.26123267801673,-0.32911659052926173,-1.0094015447156883,-0.3635595616542926,-0.6337143767087654,-0.943997656437112,-0.2801183044360323,2,0,0,0,0,0,1
-0.20776127709273837,-1.26123267801673,-0.6415510732248957,-0.9596700547188802,-0.36742699747962765,-0.6543970763002406,-0.7692179993007936,-0.23144770500496747,2,0,0,0,0,0,0
-1.0891043148765098,1.010737624974235,0.23894610528098198,-0.6625466663213627,-0.36735188156641285,-0.5491305041020099,-0.801491889953587,-0.22658064506186099,1,0,2,0,0,0,1
1.7476842935908319,-0.0219761491125673,1.502885603458774,1.070884024594711,-0.35305298171967786,0.8336813156945084,2.452985787147895,-0.2286665278946209,1,6,0,0,0,0,0
3.0309259244712834,0.18456660570479316,2.4401890515456763,-0.2702491116292941,-0.3703503158636389,4.859574768833994,0.1919360129102338,-0.21823711373082127,1,6,0,0,0,0,0
0.20611234512003393,-1.26123267801673,0.43776804881456705,0.45338859649108354,-0.35697968331140256,-0.05190884166880025,0.3402528677384446,-0.21893240800840794,2,7,0,0,0,0,0
-1.0366194707363527,-0.4350616587472882,0.7644040989054572,-0.9162194503578613,-0.36515077856817335,-0.45737344088549436,-0.3299891218016979,-0.2474394733894602,3,6,0,0,0,0,0
0.5646787116656613,0.597652115339514,1.8721263557354326,1.2393898743011438,-0.3651666287149985,-0.7603211909710326,-0.05239790164401586,-0.2217135851187545,1,6,0,0,0,0,0
1.412963503798224,-0.0219761491125673,-0.5705432362486152,0.47016887304043065,-0.35946471067885766,0.7505918577981198,0.7659821400060395,-0.22449476222910106,2,9,0,0,0,0,0
-0.20776127709273837,-0.22851890392992774,-0.13029464699567664,0.341738823472802,-0.3664904605433072,0.5979822275754719,0.14106663955444598,-0.23144770500496747,2,6,0,0,0,0,0
-0.20776127709273837,-0.6416044135646487,0.054325729142652664,-0.7526820624230233,-0.3678046444561572,-0.26758277266892294,-0.05427533018614511,-0.23144770500496747,1,7,0,0,0,0,0
2.590990034115687,2.2499941538783976,-0.38592286011028615,2.282110634403869,-0.3622908607714626,0.9098366893347957,1.7738930630520002,-0.22797123361703425,1,0,2,0,0,0,0
-1.0605499174066646,-0.0219761491125673,-0.8119698819679689,-0.4530744431397085,-0.3629386493808381,-0.2903576528549115,0.13150069412550172,-0.2578688875532598,2,9,0,0,0,0,1
-0.464870956939515,-1.0546899231993696,-0.47113226448182266,0.06837968147338222,-0.3595315569502507,0.08868569428249926,-0.45157497024435417,-0.2321429992825541,2,6,0,0,0,0,1
-1.6679088574908172,-1.4677754328340904,-1.777676464845383,-1.1637988378820272,2.76051988315993,-0.8178262690259434,-1.2798785627599498,-0.29611007282052504,3,0,0,0,0,0,0
-0.20776127709273837,-0.8481471683820091,-0.07348837741465196,-0.7361830195588607,-0.3670066240203521,-0.7962469206082481,-0.158338512235595,-0.23144770500496747,2,6,0,0,1,1,0
-0.6573053769019104,-1.674318187651451,-0.45693069708656664,-0.8301150704105132,-0.36854477739920954,-0.7930787614222707,-1.370799745014495,4.155163892289149,2,9,0,0,0,0,1
0.6538248800021181,2.6630796635131184,-0.28651188834349334,1.978237637561921,-0.3553464290515943,-0.2035022698883987,0.35840134364569404,-0.22658064506186099,2,4,0,0,0,0,0
-1.0219669513196499,-0.22851890392992774,-0.826171449363225,-0.8702377428301812,-0.36887418479844514,-0.5262958473276067,-0.8661290726183226,-0.24535359055670028,2,2,0,0,0,0,1
-0.20776127709273837,0.597652115339514,1.1194432837868595,-0.10612582018365481,-0.3594412800270292,-0.059560244985877774,1.6774289965302163,-0.23144770500496747,1,6,0,0,0,0,0
-0.20776127709273837,-1.0546899231993696,0.21054297049046988,-0.5573183957814626,-0.358048534516872,-0.14109551158348513,-0.1193595196466258,-0.23144770500496747,2,7,0,0,0,0,0
-0.7600231410915429,-1.4677754328340904,-0.2155040513672129,-1.1439249907956497,2.76051988315993,-0.7592452123795685,-1.0371538726703824,-0.2286665278946209,2,6,0,0,1,1,0
1.7178139743674548,-0.8481471683820091,-0.49953539927233476,0.005102102306849856,-0.3566833544794542,-0.15269216973593075,2.0250214809015747,-0.22101829084116786,1,6,0,0,0,0,0
-0.8564955691363512,0.18456660570479316,-1.1670090668493713,-0.18144957553226038,-0.3681402540867591,-0.4768008321202615,-0.18059945066369898,-0.2307524107273808,1,0,2,0,0,0,0
-0.5162448518616025,-0.6416044135646487,0.011721026956884288,-0.8131941770185738,-0.36415497586546325,-0.39604266117204484,-1.0527097091623105,-0.22658064506186099,3,9,0,0,1,1,0
